time	V(n006)
1.135641304969578e-05	1.085412e+00
1.151364118796933e-05	9.965820e-01
1.174862808820278e-05	9.166723e-01
1.198894254269491e-05	8.926711e-01
1.227316453825663e-05	9.440393e-01
1.261933625771956e-05	1.105618e+00
1.289765147034852e-05	1.307168e+00
1.315530937485569e-05	1.536975e+00
1.340919113329990e-05	1.772638e+00
1.360028368049951e-05	1.936589e+00
1.379214600904185e-05	2.073865e+00
1.400591758523522e-05	2.180542e+00
1.438397362780943e-05	2.273466e+00
1.470133357213511e-05	2.269025e+00
1.498414455616131e-05	2.194429e+00
1.526811702679231e-05	2.064820e+00
1.552823620539603e-05	1.910149e+00
1.583217754986843e-05	1.709016e+00
1.610669523193148e-05	1.531771e+00
1.632921112812126e-05	1.407617e+00
1.655229913145992e-05	1.316582e+00
1.686375030527761e-05	1.247868e+00
1.719483551353064e-05	1.245721e+00
1.759484315416999e-05	1.327278e+00
1.797922962184270e-05	1.466723e+00
1.826219405029820e-05	1.595502e+00
1.855082007138280e-05	1.731564e+00
1.883405673876681e-05	1.850432e+00
1.910832048651269e-05	1.936728e+00
1.940349224330336e-05	1.984004e+00
1.981651121489279e-05	1.981194e+00
2.013888923576597e-05	1.930220e+00
2.042617698715117e-05	1.851060e+00
2.071245994931791e-05	1.754114e+00
2.099743274073566e-05	1.652529e+00
2.128370217141303e-05	1.557534e+00
2.156647003170688e-05	1.481864e+00
2.185866158498409e-05	1.433432e+00
2.222801060404825e-05	1.419808e+00
2.266410725355929e-05	1.460319e+00
2.307950111798791e-05	1.540782e+00
2.339382665799952e-05	1.618138e+00
2.372156924928093e-05	1.699607e+00
2.402220583869640e-05	1.762410e+00
2.435874131064438e-05	1.808464e+00
2.472911492830657e-05	1.822805e+00
2.519117501272761e-05	1.793870e+00
2.557409799296943e-05	1.739266e+00
2.589535026935349e-05	1.678890e+00
2.622713112094498e-05	1.614674e+00
2.653145355737180e-05	1.563579e+00
2.686418748696020e-05	1.524574e+00
2.723855035123158e-05	1.507447e+00
2.770486959108838e-05	1.521884e+00
2.811285231415103e-05	1.560097e+00
2.842987080030432e-05	1.601585e+00
2.873670776885821e-05	1.643976e+00
2.904523379540264e-05	1.681650e+00
2.935834093814600e-05	1.708957e+00
2.973286124271593e-05	1.722340e+00
3.020289648313702e-05	1.712171e+00
3.063288427063572e-05	1.681743e+00
3.095043566375495e-05	1.649480e+00
3.125571368407870e-05	1.615902e+00
3.156339057679016e-05	1.585073e+00
3.186931262683608e-05	1.561512e+00
3.220358773591759e-05	1.547756e+00
3.266087428377147e-05	1.548446e+00
3.314583177355317e-05	1.567640e+00
3.347472627910858e-05	1.589168e+00
3.377842768804632e-05	1.611852e+00
3.408535971559716e-05	1.633020e+00
3.439210998407188e-05	1.649260e+00
3.472133436655552e-05	1.658190e+00
3.517181997884383e-05	1.655710e+00
3.573089659737200e-05	1.636133e+00
3.607573698286132e-05	1.617174e+00
3.638041309322621e-05	1.598228e+00
3.668797964256260e-05	1.580780e+00
3.703060546550301e-05	1.565848e+00
3.736209265030019e-05	1.558150e+00
3.782018930436508e-05	1.558432e+00
3.829664039305925e-05	1.568501e+00
3.862622956992915e-05	1.579974e+00
3.893214073503943e-05	1.591942e+00
3.927067812311318e-05	1.603651e+00
3.965012662706054e-05	1.612622e+00
4.002319491040352e-05	1.615248e+00
4.050746240675901e-05	1.610034e+00
4.090601533484327e-05	1.600017e+00
4.122334396613434e-05	1.589240e+00
4.155660828606038e-05	1.577395e+00
4.193360887208856e-05	1.565724e+00
4.232326281340677e-05	1.557521e+00
4.276563604045326e-05	1.554193e+00
4.325586216756175e-05	1.556853e+00
4.360360151330505e-05	1.562047e+00
4.394651451104317e-05	1.568671e+00
4.434111910461783e-05	1.575743e+00
4.475804777258832e-05	1.580585e+00
4.523522851161496e-05	1.581353e+00
4.574386166022718e-05	1.576834e+00
4.614456913725368e-05	1.570010e+00
4.652613940401477e-05	1.562038e+00
4.695842372760665e-05	1.553475e+00
4.742195743545321e-05	1.546803e+00
4.795683046914244e-05	1.543561e+00
4.854146600900295e-05	1.544735e+00
4.896721304503155e-05	1.547837e+00
4.939923547093147e-05	1.551421e+00
4.992844062517736e-05	1.554090e+00
5.046155901732944e-05	1.553448e+00
5.111514883590261e-05	1.548382e+00
5.159413116031036e-05	1.542615e+00
5.207189370329885e-05	1.536509e+00
5.266372290886272e-05	1.530704e+00
5.326343944809426e-05	1.527965e+00
5.402115084513612e-05	1.528191e+00
5.458489826282760e-05	1.529535e+00
5.517408346385994e-05	1.530192e+00
5.582081294366671e-05	1.528405e+00
5.659896337983081e-05	1.523219e+00
5.716098958946314e-05	1.518374e+00
5.778012568937964e-05	1.513519e+00
5.849757777614787e-05	1.510037e+00
5.934588391487803e-05	1.508497e+00
5.996790288041852e-05	1.508179e+00
6.068236771916932e-05	1.507074e+00
6.148258081572034e-05	1.503799e+00
6.250785370278509e-05	1.497635e+00
6.335787263680447e-05	1.492710e+00
6.428798912729930e-05	1.489052e+00
6.532826975419319e-05	1.486592e+00
6.620608406821331e-05	1.484324e+00
6.725520470349827e-05	1.480045e+00
6.841304623839503e-05	1.474167e+00
6.947175672245272e-05	1.469334e+00
7.062123178602566e-05	1.465452e+00
7.175920314530341e-05	1.461935e+00
7.308037362768359e-05	1.456810e+00
7.445872040940417e-05	1.450617e+00
7.576380742037072e-05	1.445263e+00
7.722159603513910e-05	1.440193e+00
7.857495314532850e-05	1.435270e+00
8.018326672979336e-05	1.428608e+00
8.178090398825377e-05	1.422093e+00
8.355403324767636e-05	1.415524e+00
8.538870958294832e-05	1.408614e+00
8.738194253644449e-05	1.400616e+00
8.947137879219299e-05	1.392477e+00
9.173096327218018e-05	1.383963e+00
9.441349339085849e-05	1.373538e+00
9.724543349630119e-05	1.362548e+00
1.004322585636834e-04	1.350412e+00
1.042202469986559e-04	1.335827e+00
1.080660088587377e-04	1.321094e+00
1.124220636452259e-04	1.304528e+00
1.189073972568080e-04	1.279813e+00
1.254138815414002e-04	1.255183e+00
1.330015404950428e-04	1.226561e+00
1.409011147747281e-04	1.196930e+00
1.499880003855604e-04	1.163069e+00
1.614450055809249e-04	1.120700e+00
1.793689138123982e-04	1.055377e+00
2.136973687261425e-04	9.331185e-01
2.640598327509384e-04	7.614501e-01
3.527044044177056e-04	4.827447e-01
4.863475081040856e-04	1.206629e-01
6.839515083417656e-04	-2.929343e-01
9.134869257878246e-04	-6.099306e-01
1.123330405301989e-03	-7.535818e-01
1.311371057821918e-03	-7.728359e-01
1.501557103806666e-03	-7.094153e-01
1.721415009446551e-03	-5.683737e-01
1.994550667784932e-03	-3.441135e-01
2.291003282752110e-03	-8.761556e-02
2.562087154036431e-03	1.258011e-01
2.833356281410744e-03	2.952624e-01
3.109841006790513e-03	4.115526e-01
3.404237885667292e-03	4.729053e-01
3.694486483217881e-03	4.762170e-01
3.991995760129458e-03	4.308558e-01
4.275094865502762e-03	3.533366e-01
4.575992762597759e-03	2.475137e-01
4.859889578979333e-03	1.375752e-01
5.168737690230551e-03	1.825719e-02
5.469461851051712e-03	-8.814046e-02
5.756744178096163e-03	-1.733851e-01
6.048824656861502e-03	-2.385467e-01
6.338509612152043e-03	-2.790255e-01
6.632764673077889e-03	-2.945691e-01
6.927096034752029e-03	-2.846929e-01
7.268892909752029e-03	-2.470326e-01
7.559930382661684e-03	-1.972157e-01
7.849509150074005e-03	-1.352879e-01
8.155606851573660e-03	-6.369465e-02
8.462938791922172e-03	7.905734e-03
8.782765891601806e-03	7.546369e-02
9.119831532588114e-03	1.329716e-01
9.461628407588114e-03	1.751002e-01
9.641831941888356e-03	1.892652e-01
9.756059541179318e-03	1.939800e-01
9.888311690133711e-03	1.956121e-01
1.005282721315864e-02	1.929325e-01
1.024860281275944e-02	1.832734e-01
1.051127388549628e-02	1.609001e-01
1.082776749573286e-02	1.233343e-01
1.116956437073286e-02	7.421771e-02
1.151136124573286e-02	2.150210e-02
1.185315812073286e-02	-2.909995e-02
1.219495499573286e-02	-7.236258e-02
1.253675187073286e-02	-1.042793e-01
1.287854874573286e-02	-1.223900e-01
1.322034562073286e-02	-1.259145e-01
1.356214249573286e-02	-1.156957e-01
1.390393937073286e-02	-9.397431e-02
1.424573624573286e-02	-6.403182e-02
1.458753312073286e-02	-2.975341e-02
1.492932999573286e-02	4.837675e-03
1.527112687073286e-02	3.602145e-02
1.561292374573286e-02	6.075298e-02
1.595472062073286e-02	7.693116e-02
1.629651749573286e-02	8.354403e-02
1.663831437073286e-02	8.068578e-02
1.698011124573286e-02	6.945403e-02
1.732190812073287e-02	5.174876e-02
1.766370499573287e-02	3.000217e-02
1.800550187073287e-02	6.874591e-03
1.834729874573287e-02	-1.504887e-02
1.868909562073287e-02	-3.352790e-02
1.903089249573287e-02	-4.687750e-02
1.937268937073287e-02	-5.410130e-02
1.971448624573287e-02	-5.494051e-02
2.005628312073288e-02	-4.983968e-02
2.039807999573288e-02	-3.984049e-02
2.073987687073288e-02	-2.642047e-02
2.108167374573288e-02	-1.129889e-02
2.142347062073288e-02	3.767206e-03
2.176526749573288e-02	1.717366e-02
2.210706437073288e-02	2.762779e-02
2.244886124573289e-02	3.426027e-02
2.279065812073289e-02	3.668266e-02
2.313245499573289e-02	3.498850e-02
2.347425187073289e-02	2.970316e-02
2.381604874573289e-02	2.169145e-02
2.415784562073289e-02	1.203700e-02
2.449964249573289e-02	1.908154e-03
2.484143937073290e-02	-7.573794e-03
2.518323624573290e-02	-1.545050e-02
2.552503312073290e-02	-2.101515e-02
2.586682999573290e-02	-2.386703e-02
2.620862687073290e-02	-2.392853e-02
2.655042374573290e-02	-2.142660e-02
2.689222062073290e-02	-1.684283e-02
2.723401749573291e-02	-1.084223e-02
2.756920193759510e-02	-4.306522e-03
2.790192791506130e-02	2.117940e-03
2.821012274896172e-02	7.498693e-03
2.845847805807235e-02	1.118016e-02
2.861101352462631e-02	1.306599e-02
2.866935786724950e-02	1.368185e-02
2.869271867334674e-02	1.392276e-02
2.870034168565357e-02	1.395151e-02
2.870425911954114e-02	1.406095e-02
2.870555086490600e-02	1.412859e-02
2.870628242570029e-02	1.411459e-02
2.870684374044418e-02	1.405687e-02
2.870747392617928e-02	1.399237e-02
2.870812554656705e-02	1.396274e-02
2.870869585970393e-02	1.398077e-02
2.870934822228422e-02	1.403818e-02
2.871000018871815e-02	1.410025e-02
2.871068091522108e-02	1.413873e-02
2.871135281632193e-02	1.413622e-02
2.871205419076719e-02	1.410230e-02
2.871279283934717e-02	1.406478e-02
2.871358945388033e-02	1.405254e-02
2.871429186173301e-02	1.407460e-02
2.871510186810947e-02	1.412002e-02
2.871590003470420e-02	1.415385e-02
2.871673743997201e-02	1.415902e-02
2.871764069488625e-02	1.413951e-02
2.871852782415473e-02	1.412336e-02
2.871952843536157e-02	1.413223e-02
2.872056100871717e-02	1.416378e-02
2.872154991506580e-02	1.418954e-02
2.872260748266489e-02	1.419387e-02
2.872374059143518e-02	1.418497e-02
2.872492564281713e-02	1.418773e-02
2.872617713251861e-02	1.421056e-02
2.872736562670016e-02	1.423208e-02
2.872874278983156e-02	1.423960e-02
2.873016587464587e-02	1.424126e-02
2.873177150589343e-02	1.425640e-02
2.873350633406186e-02	1.428025e-02
2.873517413375354e-02	1.429319e-02
2.873715446636615e-02	1.430338e-02
2.873904788459532e-02	1.432188e-02
2.874146328462840e-02	1.434632e-02
2.874365224241451e-02	1.436143e-02
2.874608859937883e-02	1.438160e-02
2.874862528329782e-02	1.440585e-02
2.875126984918031e-02	1.442617e-02
2.875429566285710e-02	1.445065e-02
2.875741778993241e-02	1.447815e-02
2.876076479529991e-02	1.450454e-02
2.876512987199985e-02	1.454023e-02
2.876908365633967e-02	1.457266e-02
2.877928699263406e-02	1.465334e-02
2.878626563637821e-02	1.470760e-02
2.879281931095298e-02	1.475808e-02
2.880098756689229e-02	1.482016e-02
2.881066461945882e-02	1.489191e-02
2.883244474161525e-02	1.504784e-02
2.884757516450919e-02	1.515140e-02
2.896896299885350e-02	1.582915e-02
2.909035083319782e-02	1.627210e-02
2.921173866754214e-02	1.648023e-02
2.933312650188646e-02	1.645356e-02
2.945451433623078e-02	1.619208e-02
2.957590217057510e-02	1.569578e-02
2.969729000491941e-02	1.496468e-02
2.983400923062171e-02	1.393994e-02
2.999022057510061e-02	1.251395e-02
3.018296324478267e-02	1.044215e-02
3.041673065923835e-02	7.604116e-03
3.072983417878703e-02	3.549496e-03
3.107163105378704e-02	-8.183154e-04
3.141342792878703e-02	-4.725509e-03
3.175522480378704e-02	-7.798018e-03
3.209702167878704e-02	-9.777591e-03
3.243881855378704e-02	-1.054429e-02
3.278061542878704e-02	-1.011772e-02
3.312241230378704e-02	-8.643273e-03
3.346420917878704e-02	-6.366065e-03
3.380600605378704e-02	-3.596426e-03
3.414780292878705e-02	-6.713015e-04
3.448959980378705e-02	2.083948e-03
3.483139667878705e-02	4.389327e-03
3.517319355378705e-02	6.036303e-03
3.551499042878705e-02	7.023330e-03
3.565820312699999e-02	7.213430e-03
3.582431756272234e-02	7.173308e-03
3.592775719151175e-02	7.046839e-03
3.600000000199999e-02	6.927490e-03
3.600000000299999e-02	-1.993071e+00
3.600000355364073e-02	-1.981887e+00
3.600000710428145e-02	-1.970655e+00
3.600001065492218e-02	-1.959374e+00
3.600001420556291e-02	-1.948044e+00
3.600001775620364e-02	-1.936665e+00
3.600002130684437e-02	-1.925238e+00
3.600002485748510e-02	-1.913762e+00
3.600003741258120e-02	-1.871969e+00
3.600005490535892e-02	-1.810877e+00
3.600007536586898e-02	-1.734503e+00
3.600010153913068e-02	-1.628366e+00
3.600013448966780e-02	-1.480755e+00
3.600018222287240e-02	-1.241354e+00
3.600025379929693e-02	-8.507344e-01
3.600027050417760e-02	-7.549843e-01
3.600037073346158e-02	-1.690554e-01
3.600052980604523e-02	7.567698e-01
3.600061794304314e-02	1.267196e+00
3.600068123754145e-02	1.632561e+00
3.600074596844907e-02	2.004803e+00
3.600082430277461e-02	2.433296e+00
3.600092613798534e-02	2.898523e+00
3.600102017375330e-02	3.186557e+00
3.600111065830327e-02	3.310338e+00
3.600121002795752e-02	3.285778e+00
3.600133093260678e-02	3.094537e+00
3.600139002674137e-02	2.941616e+00
3.600142287168240e-02	2.836734e+00
3.600142853613227e-02	2.817670e+00
3.600146252283154e-02	2.702204e+00
3.600150783843056e-02	2.548229e+00
3.600156342948566e-02	2.359388e+00
3.600165624662640e-02	2.044347e+00
3.600182026629496e-02	1.488580e+00
3.600208051596912e-02	6.091954e-01
3.600238685323610e-02	-4.222080e-01
3.600264263465501e-02	-1.279697e+00
3.600292651320155e-02	-2.227285e+00
3.600311159833820e-02	-2.832409e+00
3.600326419247706e-02	-3.290611e+00
3.600334763222135e-02	-3.483402e+00
3.600342857229973e-02	-3.594219e+00
3.600350404947987e-02	-3.623027e+00
3.600365500384016e-02	-3.547452e+00
3.600381537812886e-02	-3.381760e+00
3.600391093708113e-02	-3.272918e+00
3.600398479981300e-02	-3.211422e+00
3.600406332067831e-02	-3.189369e+00
3.600419162734987e-02	-3.239345e+00
3.600435805604235e-02	-3.404879e+00
3.600449128768719e-02	-3.582233e+00
3.600461062755850e-02	-3.728987e+00
3.600473589709504e-02	-3.811019e+00
3.600487864830400e-02	-3.809775e+00
3.600489665206907e-02	-3.797839e+00
3.600493265959920e-02	-3.753637e+00
3.600500467465946e-02	-3.633644e+00
3.600509841385750e-02	-3.439735e+00
3.600509942661700e-02	-3.437315e+00
3.600510145213601e-02	-3.432101e+00
3.600510550317401e-02	-3.421572e+00
3.600511360525002e-02	-3.400111e+00
3.600512980940205e-02	-3.355643e+00
3.600516221770610e-02	-3.261084e+00
3.600522703431419e-02	-3.059058e+00
3.600528160802434e-02	-2.880795e+00
3.600532950275262e-02	-2.720966e+00
3.600538498402042e-02	-2.535345e+00
3.600544694698862e-02	-2.328212e+00
3.600557087292500e-02	-1.914765e+00
3.600565963898229e-02	-1.622854e+00
3.600573194389400e-02	-1.397211e+00
3.600579666872058e-02	-1.214750e+00
3.600586424749937e-02	-1.052751e+00
3.600597919017133e-02	-8.383818e-01
3.600613620221074e-02	-6.366867e-01
3.600629336690180e-02	-5.158791e-01
3.600642074677862e-02	-4.608767e-01
3.600652951367032e-02	-4.291638e-01
3.600663909446018e-02	-3.990895e-01
3.600670990541606e-02	-3.775057e-01
3.600677727450659e-02	-3.545222e-01
3.600684327759065e-02	-3.305960e-01
3.600692281503474e-02	-3.026643e-01
3.600703566706565e-02	-2.733455e-01
3.600719496353091e-02	-2.683417e-01
3.600736876136872e-02	-3.355712e-01
3.600756752566787e-02	-5.261851e-01
3.600778029600941e-02	-8.524742e-01
3.600799919083272e-02	-1.274804e+00
3.600813136785531e-02	-1.548189e+00
3.600826432591955e-02	-1.813403e+00
3.600839702336425e-02	-2.049792e+00
3.600853232925114e-02	-2.247415e+00
3.600873964306697e-02	-2.480668e+00
3.600887363675766e-02	-2.590710e+00
3.600901055508872e-02	-2.667814e+00
3.600917721473863e-02	-2.732014e+00
3.600935448382056e-02	-2.769221e+00
3.600959915054617e-02	-2.768476e+00
3.600982839924000e-02	-2.701196e+00
3.601006323999982e-02	-2.545590e+00
3.601031308492413e-02	-2.292222e+00
3.601052135994516e-02	-2.029042e+00
3.601071205940666e-02	-1.768782e+00
3.601087276239847e-02	-1.556972e+00
3.601104688411420e-02	-1.351910e+00
3.601120734439470e-02	-1.193158e+00
3.601135730134069e-02	-1.075921e+00
3.601151630980875e-02	-9.867195e-01
3.601175329328616e-02	-9.071937e-01
3.601199764829899e-02	-8.844061e-01
3.601228070703820e-02	-9.363194e-01
3.601259733710850e-02	-1.083466e+00
3.601286987392650e-02	-1.279303e+00
3.601313059074854e-02	-1.510152e+00
3.601338760555373e-02	-1.748712e+00
3.601358036447781e-02	-1.915230e+00
3.601377409468353e-02	-2.056091e+00
3.601398106246160e-02	-2.160984e+00
3.601439499801774e-02	-2.263284e+00
3.601471998003188e-02	-2.257047e+00
3.601500187207170e-02	-2.179058e+00
3.601528459800021e-02	-2.046907e+00
3.601553690568390e-02	-1.895286e+00
3.601583985833575e-02	-1.694382e+00
3.601611701349814e-02	-1.516299e+00
3.601634066785132e-02	-1.392991e+00
3.601656469018241e-02	-1.303959e+00
3.601688598964099e-02	-1.237091e+00
3.601721400368616e-02	-1.239581e+00
3.601762451794622e-02	-1.328420e+00
3.601799462023099e-02	-1.465631e+00
3.601827540866608e-02	-1.594520e+00
3.601856075466289e-02	-1.728564e+00
3.601885414924214e-02	-1.850209e+00
3.601912441616342e-02	-1.932652e+00
3.601943157521166e-02	-1.977726e+00
3.601985048098095e-02	-1.968956e+00
3.602017154185681e-02	-1.913993e+00
3.602045650087984e-02	-1.832877e+00
3.602074018060931e-02	-1.735666e+00
3.602104949562949e-02	-1.625939e+00
3.602133542887229e-02	-1.533900e+00
3.602163389978345e-02	-1.459763e+00
3.602193952249046e-02	-1.417811e+00
3.602233352008672e-02	-1.416607e+00
3.602278245881494e-02	-1.470927e+00
3.602313719314842e-02	-1.545751e+00
3.602343947300780e-02	-1.622015e+00
3.602375117133681e-02	-1.698445e+00
3.602407396689002e-02	-1.763383e+00
3.602440111594723e-02	-1.804001e+00
3.602479466480462e-02	-1.813049e+00
3.602525888841936e-02	-1.777492e+00
3.602563384812240e-02	-1.720269e+00
3.602595183384796e-02	-1.659375e+00
3.602627587833184e-02	-1.597413e+00
3.602658692680546e-02	-1.547250e+00
3.602691783886882e-02	-1.512050e+00
3.602731382797481e-02	-1.499256e+00
3.602778715764419e-02	-1.519469e+00
3.602815559924311e-02	-1.556949e+00
3.602846640627128e-02	-1.598620e+00
3.602878870451606e-02	-1.642730e+00
3.602909680838315e-02	-1.678965e+00
3.602941464607511e-02	-1.704217e+00
3.602980680038054e-02	-1.714300e+00
3.603029009158994e-02	-1.699239e+00
3.603069243487409e-02	-1.667945e+00
3.603100621854890e-02	-1.635095e+00
3.603133907403650e-02	-1.598890e+00
3.603164579559510e-02	-1.569671e+00
3.603195821218500e-02	-1.548402e+00
3.603232512916638e-02	-1.537701e+00
3.603280734959353e-02	-1.543631e+00
3.603319226753982e-02	-1.561781e+00
3.603350141739405e-02	-1.583159e+00
3.603380657333168e-02	-1.605968e+00
3.603411384678898e-02	-1.626778e+00
3.603442179512580e-02	-1.642350e+00
3.603476366147523e-02	-1.650499e+00
3.603522165718574e-02	-1.646859e+00
3.603570279628551e-02	-1.629405e+00
3.603603176535269e-02	-1.611170e+00
3.603633577575621e-02	-1.592240e+00
3.603664323478084e-02	-1.574522e+00
3.603698776451524e-02	-1.558938e+00
3.603731651751822e-02	-1.550569e+00
3.603776386718129e-02	-1.550102e+00
3.603830580116470e-02	-1.561087e+00
3.603864900591338e-02	-1.572892e+00
3.603895535431445e-02	-1.584824e+00
3.603929433867235e-02	-1.596323e+00
3.603967344170970e-02	-1.604869e+00
3.604004905342628e-02	-1.606996e+00
3.604054151689709e-02	-1.601112e+00
3.604091836672175e-02	-1.591351e+00
3.604123204605119e-02	-1.580591e+00
3.604156826527630e-02	-1.568671e+00
3.604194445556701e-02	-1.557162e+00
3.604233939173144e-02	-1.549066e+00
3.604278005270265e-02	-1.546044e+00
3.604327895912921e-02	-1.549065e+00
3.604362739965484e-02	-1.554405e+00
3.604397165323499e-02	-1.561037e+00
3.604440832073394e-02	-1.568632e+00
3.604480681851240e-02	-1.572761e+00
3.604531544056673e-02	-1.572748e+00
3.604581482493285e-02	-1.567659e+00
3.604617425230675e-02	-1.561242e+00
3.604654333109152e-02	-1.553451e+00
3.604698135142332e-02	-1.544858e+00
3.604744556331548e-02	-1.538366e+00
3.604798512796518e-02	-1.535373e+00
3.604857589057359e-02	-1.536826e+00
3.604901342823337e-02	-1.540102e+00
3.604945467835338e-02	-1.543682e+00
3.604998030991983e-02	-1.546030e+00
3.605052770473118e-02	-1.544950e+00
3.605118770477375e-02	-1.539410e+00
3.605165219471294e-02	-1.533684e+00
3.605213148188648e-02	-1.527628e+00
3.605271818244893e-02	-1.522169e+00
3.605334107440585e-02	-1.519700e+00
3.605411141613084e-02	-1.520241e+00
3.605470069772883e-02	-1.521596e+00
3.605531992456000e-02	-1.521880e+00
3.605597181413362e-02	-1.519481e+00
3.605679386667405e-02	-1.513445e+00
3.605742999073803e-02	-1.508069e+00
3.605812625875947e-02	-1.503386e+00
3.605885580886224e-02	-1.500892e+00
3.605970865512520e-02	-1.500080e+00
3.606043936027947e-02	-1.499370e+00
3.606126515895627e-02	-1.496773e+00
3.606215978024496e-02	-1.491796e+00
3.606285098098574e-02	-1.487376e+00
3.606368562994849e-02	-1.483006e+00
3.606458362406238e-02	-1.480100e+00
3.606549803241722e-02	-1.478122e+00
3.606643158674133e-02	-1.475456e+00
3.606743365889725e-02	-1.471035e+00
3.606850409758584e-02	-1.465585e+00
3.606972339198393e-02	-1.460313e+00
3.607083539017594e-02	-1.456752e+00
3.607186328296864e-02	-1.453522e+00
3.607319757425208e-02	-1.448159e+00
3.607459249667473e-02	-1.441932e+00
3.607603153922303e-02	-1.436218e+00
3.607751461802949e-02	-1.431084e+00
3.607892506315294e-02	-1.425785e+00
3.608056411589812e-02	-1.418913e+00
3.608212946454328e-02	-1.412670e+00
3.608393179568319e-02	-1.406073e+00
